user_id,signup_date,home_country,kyc_status,kyc_method
626,2024-08-22,UK,Verified,Bank Verification
627,2024-12-04,UK,Verified,Utility Bill
628,2024-02-13,CA,Verified,Bank Verification
629,2025-06-09,UK,Verified,Document Upload
630,2024-10-26,UK,Failed,Bank Verification
631,2024-04-29,US,Pending,Document Upload
632,2024-03-29,UK,Verified,Document Upload
633,2025-01-30,US,Verified,Document Upload
634,2025-06-10,CA,Verified,Utility Bill
635,2023-12-11,UK,Pending,Bank Verification
636,2025-06-05,CA,Failed,Utility Bill
637,2024-03-18,UK,Verified,Bank Verification
638,2024-07-14,UK,Verified,Document Upload
639,2025-06-19,CA,Verified,Document Upload
640,2025-02-12,CA,Pending,Document Upload
641,2025-03-09,UK,Pending,Document Upload
642,2025-05-13,UK,Verified,Bank Verification
643,2024-07-18,UK,Verified,Bank Verification
644,2025-04-09,US,Failed,Utility Bill
645,2024-12-12,UK,Verified,Document Upload
646,2024-11-19,US,Verified,Document Upload
647,2025-06-01,CA,Failed,Utility Bill
648,2024-12-10,UK,Verified,Document Upload
649,2024-07-07,US,Failed,Document Upload
650,2024-08-03,UK,Verified,Document Upload
651,2024-08-15,UK,Verified,Bank Verification
652,2024-02-01,UK,Verified,Utility Bill
653,2025-02-25,UK,Pending,Document Upload
654,2024-11-24,UK,Failed,Bank Verification
655,2024-06-01,US,Failed,Document Upload
656,2025-03-08,CA,Verified,Bank Verification
657,2024-12-28,UK,Verified,Document Upload
658,2024-07-26,UK,Verified,Document Upload
659,2024-05-10,CA,Verified,Bank Verification
660,2025-06-19,CA,Pending,Bank Verification
661,2024-11-10,UK,Failed,Utility Bill
662,2024-11-13,US,Verified,Document Upload
663,2024-12-21,CA,Verified,Document Upload
664,2024-12-22,UK,Verified,Document Upload
665,2024-02-27,UK,Verified,Document Upload
666,2024-11-12,CA,Failed,Utility Bill
667,2024-07-12,UK,Failed,Utility Bill
668,2025-05-23,UK,Verified,Utility Bill
669,2024-04-10,CA,Verified,Document Upload
670,2024-08-09,CA,Verified,Document Upload
671,2024-11-21,US,Verified,Document Upload
672,2024-06-30,UK,Verified,Bank Verification
673,2024-04-13,UK,Verified,Utility Bill
674,2024-04-19,US,Verified,Bank Verification
675,2024-02-18,UK,Verified,Document Upload
676,2023-12-23,CA,Verified,Bank Verification
677,2024-04-12,UK,Verified,Bank Verification
678,2024-11-30,CA,Verified,Document Upload
679,2024-04-13,US,Pending,Bank Verification
680,2024-06-11,CA,Verified,Document Upload
681,2024-12-17,UK,Pending,Document Upload
682,2024-10-12,CA,Verified,Bank Verification
683,2025-06-15,US,Verified,Document Upload
684,2025-02-18,UK,Verified,Document Upload
685,2025-04-05,US,Verified,Document Upload
686,2024-01-31,UK,Verified,Utility Bill
687,2024-01-11,UK,Verified,Bank Verification
688,2024-04-21,US,Verified,Utility Bill
689,2025-01-13,US,Verified,Bank Verification
690,2023-12-31,US,Verified,Document Upload
691,2025-02-05,US,Verified,Document Upload
692,2024-03-09,US,Verified,Document Upload
693,2024-04-11,US,Verified,Document Upload
694,2024-01-15,US,Verified,Document Upload
695,2024-04-27,UK,Pending,Document Upload
696,2025-04-09,US,Verified,Utility Bill
697,2025-06-14,UK,Pending,Document Upload
698,2025-06-12,UK,Verified,Document Upload
699,2023-12-13,UK,Verified,Bank Verification
700,2025-02-27,CA,Verified,Bank Verification
701,2024-02-26,US,Verified,Document Upload
702,2024-10-29,UK,Verified,Document Upload
703,2024-02-18,UK,Pending,Document Upload
704,2024-05-25,CA,Verified,Bank Verification
705,2025-05-14,US,Verified,Document Upload
706,2024-10-14,UK,Verified,Bank Verification
707,2024-06-05,UK,Verified,Bank Verification
708,2024-09-01,US,Verified,Utility Bill
709,2025-03-29,US,Verified,Bank Verification
710,2024-04-13,UK,Pending,Document Upload
711,2024-05-21,UK,Verified,Document Upload
712,2025-05-11,CA,Verified,Document Upload
713,2025-03-02,UK,Pending,Utility Bill
714,2024-05-30,CA,Failed,Document Upload
715,2025-04-11,US,Verified,Document Upload
716,2025-05-24,UK,Verified,Document Upload
717,2024-11-23,CA,Failed,Bank Verification
718,2025-01-30,UK,Verified,Bank Verification
719,2024-11-28,UK,Verified,Document Upload
720,2024-05-05,UK,Failed,Bank Verification
721,2025-02-11,CA,Verified,Bank Verification
722,2024-05-27,UK,Pending,Bank Verification
723,2024-07-21,CA,Verified,Document Upload
724,2024-11-01,CA,Verified,Document Upload
725,2025-04-17,US,Verified,Document Upload
726,2025-01-04,UK,Verified,Document Upload
727,2024-11-20,US,Verified,Utility Bill
728,2024-03-05,UK,Verified,Bank Verification
729,2025-06-20,UK,Verified,Document Upload
730,2025-01-15,CA,Pending,Utility Bill
731,2024-04-21,US,Verified,Bank Verification
732,2025-06-03,US,Verified,Document Upload
733,2024-07-26,CA,Verified,Document Upload
734,2025-01-31,US,Verified,Document Upload
735,2024-09-27,CA,Failed,Utility Bill
736,2025-06-08,US,Verified,Bank Verification
737,2025-02-03,CA,Verified,Document Upload
738,2024-03-15,UK,Verified,Utility Bill
739,2023-12-21,CA,Verified,Document Upload
740,2025-04-12,US,Verified,Utility Bill
741,2024-01-29,UK,Pending,Bank Verification
742,2023-12-13,US,Failed,Document Upload
743,2024-06-16,UK,Verified,Document Upload
744,2025-02-19,US,Verified,Bank Verification
745,2024-06-12,UK,Verified,Bank Verification
746,2024-12-28,US,Verified,Bank Verification
747,2024-12-10,Unknown,Verified,Document Upload
748,2024-07-22,US,Verified,Document Upload
749,2025-03-30,US,Verified,Document Upload
750,2024-12-27,CA,Verified,Bank Verification
751,2023-12-31,UK,Verified,Document Upload
752,2024-11-16,UK,Verified,Utility Bill
753,2024-06-26,UK,Verified,Utility Bill
754,2025-04-22,US,Verified,Document Upload
755,2024-05-06,CA,Verified,Document Upload
756,2024-11-11,US,Verified,Bank Verification
757,2024-07-13,CA,Verified,Bank Verification
758,2025-06-06,UK,Pending,Utility Bill
759,2025-03-08,CA,Failed,Document Upload
760,2025-02-13,US,Verified,Document Upload
761,2025-04-08,US,Verified,Bank Verification
762,2024-01-19,CA,Verified,Bank Verification
763,2024-09-05,CA,Failed,Utility Bill
764,2025-01-11,CA,Verified,Document Upload
765,2025-02-01,UK,Verified,Document Upload
766,2025-01-17,UK,Verified,Document Upload
767,2025-02-02,UK,Pending,Utility Bill
768,2024-05-29,UK,Verified,Document Upload
769,2024-08-14,UK,Verified,Document Upload
770,2024-02-03,CA,Verified,Document Upload
771,2024-03-08,US,Verified,Bank Verification
772,2025-01-03,US,Verified,Document Upload
773,2024-12-18,UK,Verified,Bank Verification
774,2024-11-18,US,Verified,Bank Verification
775,2024-03-03,UK,Verified,Document Upload
776,2024-05-09,UK,Pending,Bank Verification
777,2024-10-09,CA,Pending,Document Upload
778,2024-03-26,US,Verified,Bank Verification
779,2024-06-30,US,Verified,Document Upload
780,2024-07-06,UK,Verified,Document Upload
781,2024-04-30,UK,Verified,Document Upload
782,2025-03-10,US,Verified,Document Upload
783,2024-06-12,CA,Verified,Document Upload
784,2025-03-09,UK,Verified,Bank Verification
785,2025-04-25,US,Verified,Bank Verification
786,2024-04-14,UK,Verified,Document Upload
787,2025-05-29,CA,Verified,Document Upload
788,2024-05-14,US,Verified,Bank Verification
789,2025-02-19,US,Verified,Document Upload
790,2024-01-27,US,Verified,Bank Verification
791,2025-05-31,UK,Verified,Document Upload
792,2024-04-02,UK,Verified,Document Upload
793,2024-01-16,US,Pending,Bank Verification
794,2024-10-23,UK,Verified,Document Upload
795,2023-12-11,UK,Verified,Document Upload
796,2025-04-06,US,Failed,Utility Bill
797,2024-02-15,US,Pending,Document Upload
798,2024-01-30,US,Verified,Bank Verification
799,2025-02-10,US,Verified,Bank Verification
800,2024-05-20,UK,Verified,Document Upload
801,2024-04-21,US,Verified,Document Upload
802,2024-07-27,US,Verified,Document Upload
803,2025-05-29,US,Verified,Document Upload
804,2024-05-28,UK,Verified,Document Upload
805,2025-05-04,UK,Verified,Document Upload
806,2024-11-13,UK,Failed,Document Upload
807,2025-01-18,UK,Verified,Utility Bill
808,2024-12-07,UK,Verified,Document Upload
809,2023-12-03,US,Verified,Bank Verification
810,2024-07-27,UK,Verified,Document Upload
811,2024-12-08,CA,Failed,Utility Bill
812,2024-09-18,US,Pending,Utility Bill
813,2024-05-10,US,Verified,Bank Verification
814,2024-05-12,UK,Verified,Document Upload
815,2024-03-22,UK,Verified,Utility Bill
816,2024-01-04,UK,Failed,Utility Bill
817,2024-01-27,UK,Failed,Utility Bill
818,2024-02-24,US,Pending,Document Upload
819,2024-07-06,CA,Failed,Document Upload
820,2024-11-12,US,Verified,Bank Verification
821,2024-11-13,CA,Pending,Document Upload
822,2024-11-20,CA,Verified,Document Upload
823,2024-10-06,CA,Verified,Document Upload
824,2024-01-09,US,Verified,Document Upload
825,2024-06-09,CA,Failed,Utility Bill
826,2024-11-08,UK,Verified,Utility Bill
827,2024-03-26,US,Pending,Bank Verification
828,2024-03-21,US,Verified,Bank Verification
829,2025-03-28,CA,Failed,Utility Bill
830,2025-04-29,UK,Pending,Bank Verification
831,2024-10-14,US,Pending,Utility Bill
832,2024-10-06,US,Verified,Document Upload
833,2025-05-25,CA,Verified,Bank Verification
834,2024-08-30,US,Verified,Document Upload
835,2024-07-15,UK,Verified,Document Upload
836,2024-03-16,UK,Verified,Utility Bill
837,2024-07-22,UK,Verified,Bank Verification
838,2024-02-06,UK,Verified,Document Upload
839,2024-10-08,CA,Verified,Document Upload
840,2025-03-25,US,Failed,Utility Bill
841,2024-05-03,CA,Verified,Document Upload
842,2024-07-04,UK,Verified,Utility Bill
843,2024-09-19,US,Verified,Bank Verification
844,2024-06-27,CA,Verified,Bank Verification
845,2025-02-16,UK,Verified,Bank Verification
846,2025-03-26,UK,Pending,Utility Bill
847,2024-12-15,UK,Verified,Document Upload
848,2024-03-02,US,Failed,Utility Bill
849,2024-03-12,US,Pending,Bank Verification
850,2024-08-09,US,Verified,Bank Verification
851,2025-01-18,CA,Failed,Utility Bill
852,2023-12-20,UK,Verified,Document Upload
853,2023-12-14,UK,Verified,Document Upload
854,2025-03-06,CA,Failed,Bank Verification
855,2024-05-25,UK,Verified,Utility Bill
856,2024-08-25,US,Verified,Document Upload
857,2024-02-13,UK,Pending,Bank Verification
858,2024-12-18,US,Verified,Utility Bill
859,2024-09-17,CA,Failed,Utility Bill
860,2024-06-19,UK,Verified,Utility Bill
861,2024-06-15,US,Verified,Document Upload
862,2024-07-09,UK,Verified,Document Upload
863,2025-01-22,UK,Verified,Bank Verification
864,2024-09-01,UK,Verified,Bank Verification
865,2024-01-17,UK,Failed,Utility Bill
866,2024-12-17,UK,Verified,Bank Verification
867,2025-02-10,CA,Verified,Document Upload
868,2024-09-06,UK,Verified,Bank Verification
869,2024-09-29,US,Failed,Utility Bill
870,2024-11-20,CA,Verified,Bank Verification
871,2023-11-30,UK,Verified,Utility Bill
872,2024-01-30,UK,Failed,Utility Bill
873,2025-04-22,US,Verified,Bank Verification
874,2024-09-30,UK,Verified,Utility Bill
875,2024-06-20,CA,Verified,Document Upload
876,2024-09-23,CA,Pending,Bank Verification
877,2023-12-14,US,Pending,Document Upload
878,2025-01-24,UK,Verified,Document Upload
879,2024-01-08,US,Verified,Bank Verification
880,2025-01-27,CA,Verified,Bank Verification
881,2024-02-04,US,Verified,Utility Bill
882,2023-12-25,UK,Verified,Utility Bill
883,2025-01-25,US,Pending,Document Upload
884,2024-12-24,US,Failed,Bank Verification
885,2025-04-25,US,Verified,Utility Bill
886,2024-02-12,US,Verified,Document Upload
887,2025-03-18,UK,Verified,Utility Bill
888,2024-07-16,UK,Verified,Document Upload
889,2024-12-14,UK,Pending,Document Upload
890,2023-12-10,US,Verified,Document Upload
891,2024-06-17,CA,Verified,Document Upload
892,2025-03-19,CA,Failed,Utility Bill
893,2024-04-09,UK,Verified,Utility Bill
894,2024-01-01,US,Failed,Bank Verification
895,2024-08-01,UK,Verified,Document Upload
896,2024-04-06,UK,Verified,Document Upload
897,2024-05-07,UK,Verified,Utility Bill
898,2024-08-01,CA,Verified,Document Upload
899,2024-03-17,US,Verified,Utility Bill
900,2024-05-12,US,Verified,Document Upload
901,2025-03-10,US,Verified,Document Upload
902,2024-05-05,US,Verified,Utility Bill
903,2024-08-07,CA,Verified,Document Upload
904,2024-10-08,US,Failed,Utility Bill
905,2024-07-14,US,Pending,Bank Verification
906,2024-06-24,US,Failed,Utility Bill
907,2025-04-11,US,Verified,Bank Verification
908,2025-02-10,UK,Pending,Utility Bill
909,2024-04-05,US,Verified,Bank Verification
910,2025-06-08,UK,Verified,Utility Bill
911,2025-04-16,UK,Verified,Bank Verification
912,2024-05-31,US,Verified,Bank Verification
913,2025-03-01,US,Verified,Document Upload
914,2024-09-23,UK,Verified,Document Upload
915,2024-03-24,CA,Verified,Utility Bill
916,2024-01-21,US,Verified,Utility Bill
917,2024-03-07,CA,Verified,Document Upload
918,2025-01-21,US,Verified,Document Upload
919,2024-12-20,UK,Pending,Bank Verification
920,2024-03-11,UK,Failed,Document Upload
921,2024-03-31,CA,Pending,Document Upload
922,2023-12-06,US,Failed,Utility Bill
923,2024-04-25,UK,Failed,Utility Bill
924,2024-01-26,US,Verified,Utility Bill
925,2024-11-03,US,Verified,Document Upload
926,2023-12-19,UK,Verified,Utility Bill
927,2024-12-15,CA,Pending,Utility Bill
928,2025-03-22,CA,Verified,Utility Bill
929,2024-08-12,US,Verified,Document Upload
930,2025-03-18,UK,Verified,Document Upload
931,2025-05-27,CA,Verified,Bank Verification
932,2025-02-10,UK,Pending,Utility Bill
933,2024-11-18,UK,Verified,Bank Verification
934,2024-11-26,UK,Pending,Bank Verification
935,2025-06-11,UK,Verified,Document Upload
936,2025-04-16,UK,Pending,Document Upload
937,2025-04-14,UK,Verified,Document Upload
938,2025-03-27,UK,Verified,Bank Verification
939,2024-04-10,UK,Verified,Bank Verification
940,2025-06-10,CA,Failed,Document Upload
941,2024-12-17,UK,Verified,Document Upload
942,2024-01-06,UK,Pending,Bank Verification
943,2024-11-24,CA,Pending,Document Upload
944,2024-11-27,UK,Failed,Bank Verification
945,2024-04-25,UK,Failed,Bank Verification
946,2024-06-29,CA,Verified,Utility Bill
947,2025-02-01,UK,Verified,Document Upload
948,2024-10-04,UK,Failed,Utility Bill
949,2024-09-13,US,Verified,Utility Bill
950,2024-04-23,US,Verified,Bank Verification
951,2024-10-26,UK,Verified,Document Upload
952,2024-03-18,US,Verified,Document Upload
953,2024-10-18,US,Failed,Bank Verification
954,2024-11-14,CA,Verified,Document Upload
955,2024-12-14,UK,Verified,Document Upload
956,2024-08-19,US,Verified,Document Upload
957,2024-09-22,US,Verified,Bank Verification
958,2025-04-26,CA,Failed,Bank Verification
959,2024-11-02,UK,Pending,Bank Verification
960,2025-01-09,US,Failed,Utility Bill
961,2024-09-10,US,Verified,Bank Verification
962,2025-02-14,US,Verified,Document Upload
963,2024-02-06,CA,Verified,Document Upload
964,2024-12-27,UK,Verified,Bank Verification
965,2024-08-31,UK,Verified,Bank Verification
966,2024-12-18,CA,Verified,Bank Verification
967,2024-07-28,UK,Verified,Document Upload
968,2024-07-28,US,Verified,Document Upload
969,2024-11-18,US,Verified,Utility Bill
970,2024-12-13,CA,Verified,Utility Bill
971,2024-05-22,UK,Verified,Bank Verification
972,2024-12-16,US,Verified,Bank Verification
973,2024-10-03,UK,Verified,Document Upload
974,2024-03-04,UK,Verified,Bank Verification
975,2025-06-07,UK,Pending,Utility Bill
976,2025-06-14,US,Pending,Utility Bill
977,2024-09-23,UK,Verified,Document Upload
978,2025-06-18,UK,Verified,Utility Bill
979,2024-08-05,UK,Pending,Document Upload
980,2025-05-19,US,Verified,Utility Bill
981,2025-02-21,US,Pending,Document Upload
982,2024-02-13,UK,Verified,Utility Bill
983,2024-08-29,US,Verified,Utility Bill
984,2024-06-24,CA,Verified,Document Upload
985,2025-02-25,US,Verified,Document Upload
986,2024-05-02,UK,Verified,Bank Verification
987,2025-03-18,CA,Verified,Bank Verification
988,2023-12-23,CA,Verified,Utility Bill
989,2025-05-06,US,Verified,Document Upload
990,2025-02-16,US,Verified,Document Upload
991,2024-01-17,US,Verified,Utility Bill
992,2024-01-13,UK,Verified,Bank Verification
993,2025-02-22,US,Verified,Bank Verification
994,2025-02-02,US,Verified,Bank Verification
995,2023-12-13,UK,Verified,Utility Bill
996,2024-08-29,US,Verified,Document Upload
997,2024-05-21,US,Verified,Document Upload
998,2024-05-28,UK,Verified,Utility Bill
999,2024-07-18,UK,Pending,Bank Verification
1000,2024-03-23,CA,Verified,Document Upload
1001,2025-03-19,UK,Verified,Utility Bill
1002,2025-01-30,US,Verified,Bank Verification
1003,2025-03-25,US,Verified,Document Upload
1004,2024-09-22,UK,Verified,Document Upload
1005,2025-06-08,US,Verified,Bank Verification
1006,2025-05-26,US,Verified,Utility Bill
1007,2025-01-02,CA,Verified,Bank Verification
1008,2025-01-07,UK,Verified,Bank Verification
1009,2024-03-10,UK,Verified,Bank Verification
1010,2023-12-09,US,Verified,Bank Verification
1011,2024-12-27,CA,Verified,Utility Bill
1012,2024-01-22,US,Pending,Bank Verification
1013,2024-02-27,US,Verified,Document Upload
1014,2024-07-24,UK,Verified,Bank Verification
1015,2024-08-26,CA,Verified,Utility Bill
1016,2024-03-29,CA,Verified,Utility Bill
1017,2025-04-24,UK,Verified,Bank Verification
1018,2024-01-23,UK,Verified,Document Upload
1019,2025-03-04,UK,Verified,Bank Verification
1020,2024-12-13,US,Pending,Document Upload
1021,2024-02-20,US,Verified,Bank Verification
1022,2023-12-10,UK,Verified,Bank Verification
1023,2025-04-18,US,Verified,Bank Verification
1024,2024-10-08,UK,Verified,Bank Verification
1025,2024-01-19,UK,Pending,Bank Verification
1026,2025-03-22,US,Verified,Bank Verification
1027,2024-09-12,US,Verified,Document Upload
1028,2024-08-22,US,Failed,Utility Bill
1029,2025-06-10,US,Verified,Bank Verification
1030,2024-07-17,UK,Verified,Bank Verification
1031,2024-10-11,UK,Verified,Document Upload
1032,2024-05-22,UK,Verified,Utility Bill
1033,2024-03-01,CA,Verified,Document Upload
1034,2024-06-03,UK,Verified,Bank Verification
1035,2024-01-07,US,Verified,Bank Verification
1036,2025-05-28,UK,Verified,Bank Verification
1037,2024-03-01,CA,Verified,Utility Bill
1038,2024-06-21,UK,Verified,Document Upload
1039,2023-12-25,UK,Pending,Document Upload
1040,2024-01-12,US,Verified,Document Upload
1041,2024-07-14,UK,Verified,Bank Verification
1042,2024-06-04,CA,Verified,Bank Verification
1043,2024-08-02,CA,Verified,Document Upload
1044,2023-12-13,CA,Verified,Bank Verification
1045,2025-03-14,UK,Verified,Bank Verification
1046,2024-09-02,UK,Verified,Document Upload
1047,2024-02-18,US,Verified,Bank Verification
1048,2024-03-16,US,Verified,Bank Verification
1049,2024-11-07,UK,Verified,Document Upload
1050,2025-04-02,CA,Failed,Utility Bill
1051,2024-12-15,UK,Verified,Utility Bill
1052,2024-01-27,UK,Verified,Utility Bill
1053,2025-01-02,US,Verified,Document Upload
1054,2024-10-15,US,Verified,Document Upload
1055,2025-03-15,US,Verified,Bank Verification
